data,produto,categoria,regiao,vendedor,vendas,quantidade,custo,lucro
2023-05-13,ssd,eletrônicos,norte,paulo,10668,27,4474.069525529668,6193.930474470332
2024-07-10,headset,eletrônicos,leste,diana,2960,6,3429.1816302568886,-469.18163025688864
2025-04-05,headset,eletrônicos,sul,Alice,10858,20,4560.752388658692,6297.247611341308
2025-01-30,monitor,periféricos,oeste,David,11813,15,2974.3757584539267,8838.624241546073
2025-11-20,monitor,periféricos,sul,David,6302,24,7494.278976622334,-1192.278976622334
2024-06-18,teclado,eletrônicos,leste,carlos,162,21,514.8467360133327,-352.8467360133327
2024-03-01,ssd,periféricos,sul,elena,11312,7,5413.260513916295,5898.739486083705
2024-11-02,notebook,periféricos,norte,David,6088,25,7138.958705435784,-1050.9587054357844
2023-12-29,ssd,eletrônicos,sul,Bob,8149,29,6446.766893183207,1702.2331068167932
2023-03-23,teclado,periféricos,sul,David,7369,29,1537.6049957858581,5831.395004214142
2023-12-22,monitor,eletrônicos,leste,carlos,5478,21,2423.736683923884,3054.263316076116
2024-08-11,ssd,periféricos,norte,diana,3771,27,5759.019674560269,-1988.0196745602689
2023-10-22,ssd,periféricos,leste,carlos,3833,5,747.4228287116631,3085.577171288337
2025-12-05,monitor,periféricos,sul,paulo,8022,4,6509.9446626740655,1512.0553373259345
2023-01-17,teclado,eletrônicos,oeste,carlos,11815,22,5773.74300126994,6041.25699873006
2023-12-26,monitor,periféricos,sul,Alice,5460,18,5858.484661943913,-398.4846619439131
2025-05-15,headset,eletrônicos,leste,Bob,11464,3,873.9116525193238,10590.088347480676
2024-11-30,notebook,eletrônicos,oeste,elena,11806,17,5764.663514944548,6041.336485055452
2024-03-23,monitor,periféricos,leste,Alice,802,18,5464.159551742162,-4662.159551742162
2025-05-05,teclado,eletrônicos,leste,diana,5949,18,6660.9061273090565,-711.9061273090565
2023-12-31,mouse,periféricos,norte,Charlie,8962,24,409.43997355123844,8552.560026448762
2024-11-05,headset,eletrônicos,oeste,diana,3940,24,263.03649426491415,3676.963505735086
2025-10-04,mouse,eletrônicos,sul,Bob,1795,2,3034.216231038201,-1239.216231038201
2024-04-11,monitor,periféricos,leste,David,10585,13,1258.4032080852908,9326.59679191471
2024-02-18,headset,periféricos,sul,carlos,4662,22,4502.405062356158,159.59493764384206
2024-08-08,notebook,periféricos,norte,Charlie,4909,15,7345.403299933451,-2436.4032999334513
2025-09-20,monitor,periféricos,norte,Bob,11833,5,3180.5194642454044,8652.480535754596
2024-07-25,notebook,eletrônicos,oeste,Alice,6024,3,6772.006987999025,-748.0069879990251
2023-12-01,ssd,eletrônicos,norte,carlos,3838,5,81.90772618150247,3756.0922738184977
2023-02-06,mouse,eletrônicos,norte,diana,7839,5,1414.635976196739,6424.364023803261
2025-09-15,headset,periféricos,sul,Alice,1529,5,320.9544340603581,1208.0455659396418
2023-10-05,notebook,eletrônicos,norte,Bob,4393,3,2678.9256696793436,1714.0743303206564
2025-07-04,teclado,periféricos,norte,Bob,10387,3,7272.861597916302,3114.1384020836977
2024-04-28,notebook,eletrônicos,leste,diana,11390,20,847.8608189039829,10542.139181096018
2024-12-31,teclado,periféricos,norte,Charlie,9730,23,4882.765431810899,4847.234568189101
2023-07-11,monitor,eletrônicos,leste,diana,6657,28,3655.847837825998,3001.152162174002
2025-11-06,headset,eletrônicos,norte,David,7969,28,7512.668241937235,456.3317580627654
2024-06-07,notebook,periféricos,norte,Alice,8743,28,1050.3516088937831,7692.648391106217
2025-07-06,notebook,eletrônicos,oeste,Charlie,2803,18,1759.2605759776532,1043.7394240223468
2024-02-05,headset,periféricos,oeste,carlos,5761,26,313.97239140302673,5447.027608596974
2025-06-04,notebook,eletrônicos,leste,paulo,6277,20,3516.76717708048,2760.23282291952
2024-12-05,teclado,eletrônicos,norte,David,4073,4,2280.436564552062,1792.563435447938
2023-01-22,notebook,periféricos,sul,Charlie,8609,1,6969.654996411341,1639.345003588659
2024-04-18,mouse,periféricos,oeste,paulo,6062,26,4871.13124052622,1190.8687594737803
2023-07-29,monitor,eletrônicos,sul,paulo,5280,16,4943.598644767558,336.40135523244226
2023-11-02,ssd,eletrônicos,oeste,Alice,5589,8,4292.7327192999155,1296.2672807000845
2024-12-04,teclado,eletrônicos,oeste,Bob,8030,17,807.4546708552718,7222.545329144728
2024-11-17,mouse,eletrônicos,norte,carlos,6599,8,3604.5479751048138,2994.4520248951862
2023-10-12,monitor,eletrônicos,oeste,diana,1875,7,7996.081102491451,-6121.081102491451
2024-12-16,headset,eletrônicos,sul,Alice,9454,25,6695.015983500438,2758.984016499562
2025-02-01,teclado,periféricos,oeste,David,7672,8,7156.195709003558,515.8042909964424
2025-08-05,ssd,periféricos,leste,elena,11017,21,6599.952765232276,4417.047234767724
2024-01-16,monitor,periféricos,norte,paulo,4934,24,896.0902119733829,4037.909788026617
2024-04-04,ssd,eletrônicos,norte,David,9622,27,1881.390172193213,7740.6098278067875
2025-10-27,headset,eletrônicos,leste,paulo,1382,26,104.72347874276424,1277.2765212572358
2023-01-29,headset,eletrônicos,leste,Bob,10205,12,2483.8001890346427,7721.199810965358
2025-06-25,teclado,periféricos,leste,elena,8958,16,940.1706265842212,8017.829373415779
2025-11-22,notebook,periféricos,oeste,Bob,8488,12,3824.5232947885374,4663.476705211462
2025-05-28,headset,eletrônicos,norte,carlos,7596,19,5442.8497095053035,2153.1502904946965
2023-03-20,monitor,eletrônicos,leste,diana,4766,10,7006.08193670157,-2240.08193670157
2025-08-04,notebook,periféricos,oeste,carlos,4875,7,6013.799947519914,-1138.799947519914
2024-04-03,mouse,periféricos,leste,Bob,3827,12,7513.597918565762,-3686.5979185657616
2024-07-23,ssd,periféricos,sul,Bob,6437,20,506.87445991880725,5930.125540081192
2025-01-07,notebook,eletrônicos,sul,David,8630,5,176.4642964990082,8453.535703500991
2024-05-30,ssd,eletrônicos,norte,Bob,1559,16,5317.797861582804,-3758.797861582804
2024-02-01,notebook,eletrônicos,oeste,elena,8355,9,2371.67108896019,5983.32891103981
2023-02-08,mouse,periféricos,sul,elena,406,7,2087.728047557723,-1681.7280475577231
2025-06-05,headset,periféricos,sul,Charlie,1871,20,2700.6257345348504,-829.6257345348504
2025-03-07,mouse,eletrônicos,oeste,paulo,1573,22,2216.784778507524,-643.7847785075242
2023-06-06,headset,eletrônicos,leste,Alice,5103,26,4130.576337908571,972.4236620914289
2025-06-02,headset,periféricos,oeste,Bob,3140,14,3565.975702015129,-425.9757020151292
2025-08-31,ssd,eletrônicos,leste,carlos,1345,11,4138.434126903117,-2793.4341269031174
2025-11-11,monitor,periféricos,sul,diana,4709,7,5407.891803083455,-698.8918030834548
2025-04-28,mouse,periféricos,sul,paulo,4515,29,3146.0736310514944,1368.9263689485056
2025-01-17,notebook,eletrônicos,sul,paulo,1394,10,2070.356882165882,-676.3568821658819
2025-09-15,mouse,periféricos,norte,diana,11565,29,1396.308251525264,10168.691748474736
2023-01-21,ssd,eletrônicos,norte,diana,6916,9,2847.8350266983944,4068.1649733016056
2023-10-30,headset,periféricos,norte,paulo,5452,4,5955.107283949683,-503.1072839496828
2025-05-18,ssd,periféricos,oeste,Charlie,11812,16,6073.102888082839,5738.897111917161
2023-03-25,teclado,eletrônicos,sul,carlos,1456,10,5361.890662538945,-3905.8906625389454
2024-07-23,teclado,periféricos,sul,Charlie,10463,19,1933.5031484304468,8529.496851569553
2025-07-22,notebook,eletrônicos,oeste,Bob,2552,24,4737.643067169206,-2185.643067169206
2025-10-05,ssd,eletrônicos,norte,Alice,646,17,4599.862119688636,-3953.862119688636
2025-03-03,notebook,periféricos,oeste,diana,3549,9,3915.388289029026,-366.38828902902605
2025-03-02,notebook,eletrônicos,norte,elena,11948,13,4435.833572160204,7512.166427839796
2024-05-06,teclado,eletrônicos,sul,carlos,1059,1,3974.981810379451,-2915.981810379451
2023-07-27,notebook,eletrônicos,leste,diana,522,2,4558.414419306937,-4036.414419306937
2025-12-19,teclado,eletrônicos,norte,Charlie,6386,13,5746.80716059934,639.19283940066
2024-03-05,headset,eletrônicos,sul,David,1494,24,948.2552996752428,545.7447003247572
2025-09-11,ssd,eletrônicos,sul,Bob,8665,9,6017.035957020268,2647.964042979732
2024-06-03,notebook,periféricos,leste,Alice,2581,7,1156.2183090105461,1424.7816909894539
2024-08-13,teclado,eletrônicos,sul,Bob,4820,16,607.6937474101676,4212.306252589832
2025-11-16,mouse,periféricos,sul,David,2934,19,7810.551114874023,-4876.551114874023
2023-07-18,notebook,periféricos,norte,Alice,10735,7,7659.374809453896,3075.625190546104
2024-01-22,monitor,eletrônicos,norte,David,9557,6,558.6574359292673,8998.342564070732
2023-12-15,headset,periféricos,leste,Bob,1845,18,3590.5672564817,-1745.5672564817
2025-08-17,headset,periféricos,leste,Charlie,2057,19,1555.059911334216,501.94008866578406
2024-11-23,mouse,eletrônicos,sul,paulo,4964,11,3923.9315853045914,1040.0684146954086
2024-01-13,teclado,eletrônicos,norte,Bob,930,29,6655.003764556732,-5725.003764556732
2025-06-17,notebook,eletrônicos,leste,Bob,1169,12,7608.845255963691,-6439.845255963691
2025-07-04,teclado,periféricos,leste,Bob,11607,29,5103.281015336176,6503.718984663824
2024-06-10,headset,periféricos,oeste,carlos,1553,26,2882.932884317591,-1329.9328843175908
2025-01-03,teclado,eletrônicos,leste,David,1576,10,4858.338479905219,-3282.338479905219
2023-07-25,headset,eletrônicos,sul,elena,9005,13,2551.0503443789266,6453.949655621073
2024-03-30,teclado,periféricos,norte,David,6018,12,7285.803235389918,-1267.803235389918
2024-06-04,mouse,periféricos,leste,diana,10989,21,6973.571667798229,4015.428332201771
2025-10-13,ssd,periféricos,oeste,David,160,10,4501.195462214915,-4341.195462214915
2025-08-13,mouse,periféricos,norte,diana,6480,20,2652.4074098124556,3827.5925901875444
2024-12-26,mouse,eletrônicos,leste,carlos,9380,18,2403.6462306171884,6976.353769382811
2025-10-10,ssd,periféricos,oeste,Charlie,2975,4,344.67051806407096,2630.329481935929
2024-05-15,ssd,periféricos,leste,diana,7614,28,6541.3011401203385,1072.6988598796615
2023-04-27,notebook,periféricos,norte,Bob,3153,24,3647.035047268943,-494.0350472689429
2024-01-21,notebook,periféricos,norte,Charlie,9417,5,2655.0527929300943,6761.947207069906
2024-08-06,mouse,eletrônicos,norte,paulo,7345,5,3811.194011582211,3533.805988417789
2024-01-30,mouse,eletrônicos,sul,carlos,6870,29,6564.404884400844,305.5951155991561
2025-12-23,headset,periféricos,leste,David,3238,28,1066.9445250435679,2171.055474956432
2024-12-21,headset,periféricos,sul,diana,1939,12,6872.635426875272,-4933.635426875272
2023-03-13,notebook,eletrônicos,norte,elena,3186,26,7188.269974058164,-4002.269974058164
2023-10-01,monitor,eletrônicos,oeste,Bob,7527,3,7577.926687068394,-50.92668706839413
2023-12-04,monitor,periféricos,leste,Alice,7748,29,3228.104899987212,4519.895100012788
2024-08-29,notebook,periféricos,sul,paulo,4988,8,1799.7519999783613,3188.2480000216387
2023-06-15,headset,eletrônicos,leste,Alice,6022,22,3039.235282256252,2982.764717743748
2023-01-11,headset,eletrônicos,oeste,Charlie,3803,2,2716.6638021527137,1086.3361978472863
2024-12-29,monitor,eletrônicos,sul,David,11517,18,1475.1389870226517,10041.861012977348
2025-03-11,teclado,eletrônicos,norte,elena,4449,9,4889.552027203785,-440.55202720378475
2023-04-12,teclado,eletrônicos,sul,Alice,9418,13,3854.863351228341,5563.136648771659
2025-02-17,headset,eletrônicos,leste,Charlie,1123,7,6936.351859206109,-5813.351859206109
2023-08-02,teclado,periféricos,leste,carlos,7233,10,334.30787741790135,6898.692122582099
2024-02-05,ssd,eletrônicos,leste,Charlie,5644,9,5179.4339862366005,464.5660137633995
2024-08-10,notebook,eletrônicos,leste,paulo,10207,22,6122.555117811564,4084.444882188436
2025-06-07,notebook,eletrônicos,norte,elena,11467,15,6095.133627971391,5371.866372028609
2025-12-05,headset,eletrônicos,sul,elena,9641,5,7097.705819396559,2543.2941806034414
2024-08-14,mouse,periféricos,norte,Charlie,3556,12,5853.947243209593,-2297.9472432095927
2023-04-02,monitor,periféricos,norte,paulo,5300,1,7428.255688249755,-2128.2556882497547
2024-11-03,headset,eletrônicos,norte,Charlie,9500,12,2714.6402705814603,6785.35972941854
2024-12-14,teclado,periféricos,leste,elena,3279,22,4065.418580672221,-786.4185806722212
2025-07-24,monitor,periféricos,leste,elena,254,6,191.51093320049415,62.48906679950585
2023-08-30,mouse,periféricos,leste,Bob,7583,19,135.10409144206642,7447.895908557934
2023-01-02,teclado,periféricos,sul,Charlie,7839,19,1981.8028339760376,5857.197166023962
2023-08-13,ssd,periféricos,oeste,diana,3717,16,878.3930013415552,2838.606998658445
2025-03-11,teclado,periféricos,leste,Charlie,4498,19,2140.8740340511686,2357.1259659488314
2024-08-11,ssd,eletrônicos,sul,elena,4540,3,1482.1828926649075,3057.8171073350923
2023-04-26,monitor,eletrônicos,leste,Bob,6961,23,305.878596722094,6655.121403277906
2025-07-06,ssd,eletrônicos,leste,Bob,1331,10,7281.688839535911,-5950.688839535911
2023-07-13,monitor,eletrônicos,norte,carlos,4794,27,145.12720060002087,4648.872799399979
2025-05-20,monitor,eletrônicos,norte,paulo,11480,18,5909.770583149716,5570.229416850284
2023-03-31,monitor,periféricos,norte,David,6023,26,1285.011264402571,4737.988735597429
2023-05-02,monitor,eletrônicos,sul,Alice,4544,13,7304.858606236832,-2760.858606236832
2023-05-23,monitor,eletrônicos,oeste,Alice,3684,26,7150.943841551895,-3466.9438415518953
2025-09-20,teclado,periféricos,oeste,Charlie,5994,18,5258.897079244518,735.102920755482
2023-04-16,monitor,periféricos,sul,carlos,6089,3,5404.094466420793,684.9055335792073
2025-06-05,teclado,eletrônicos,leste,Charlie,11469,26,122.28600439993326,11346.713995600066
2024-03-03,monitor,periféricos,sul,Alice,6625,28,7880.1828036197285,-1255.1828036197285
2023-11-13,ssd,periféricos,leste,paulo,1924,23,7032.43422032045,-5108.43422032045
2024-09-26,monitor,periféricos,sul,elena,8433,3,7169.2413077823285,1263.7586922176715
2023-01-09,mouse,periféricos,sul,paulo,596,23,5301.216733442906,-4705.216733442906
2025-02-12,monitor,eletrônicos,sul,paulo,258,25,2810.7124749439295,-2552.7124749439295
2023-08-11,monitor,periféricos,oeste,Bob,3389,27,7157.697300796608,-3768.697300796608
2024-07-06,ssd,eletrônicos,norte,elena,6081,26,2388.814070957443,3692.185929042557
2024-12-16,notebook,eletrônicos,sul,David,4203,12,4536.675423270247,-333.67542327024694
2023-04-21,ssd,periféricos,oeste,elena,4687,27,869.8693009635485,3817.1306990364515
2023-09-08,mouse,periféricos,norte,carlos,6511,20,7381.8885906513815,-870.8885906513815
2024-01-18,notebook,periféricos,norte,Bob,1395,7,1194.9020255480095,200.09797445199047
2023-01-07,headset,eletrônicos,sul,David,2870,25,1861.1827013848256,1008.8172986151744
2024-04-03,headset,periféricos,leste,carlos,8619,24,4500.422532375463,4118.577467624537
2023-07-27,mouse,periféricos,leste,carlos,11398,8,6131.616561686814,5266.383438313186
2025-06-18,ssd,periféricos,leste,Alice,7891,9,4985.262343015487,2905.737656984513
2023-01-22,teclado,periféricos,sul,Bob,5255,14,1918.5005893772368,3336.499410622763
2024-02-14,mouse,periféricos,leste,carlos,3072,5,87.46889681772345,2984.5311031822766
2025-06-13,notebook,eletrônicos,oeste,diana,2663,21,6076.632596034919,-3413.6325960349186
2024-05-29,notebook,periféricos,oeste,paulo,9180,19,7882.842021215863,1297.1579787841374
2025-03-19,monitor,periféricos,oeste,carlos,2951,21,6494.511912824236,-3543.511912824236
2025-05-23,headset,periféricos,oeste,David,7131,16,3724.8364158003933,3406.1635841996067
2023-01-14,notebook,eletrônicos,norte,Alice,8371,24,7237.836710280924,1133.1632897190757
2025-08-28,mouse,periféricos,oeste,Charlie,6652,12,3325.9935710973323,3326.0064289026677
2025-09-04,notebook,eletrônicos,leste,paulo,6188,21,4237.477947208263,1950.5220527917372
2025-10-10,mouse,eletrônicos,sul,Alice,6379,4,3858.8677577738113,2520.1322422261887
2025-11-01,teclado,periféricos,leste,Charlie,9599,8,3625.1810715109577,5973.818928489042
2023-03-28,monitor,periféricos,oeste,Bob,514,7,6219.510892807733,-5705.510892807733
2025-06-27,headset,periféricos,norte,Bob,1950,15,4252.009745574376,-2302.009745574376
2023-05-02,notebook,eletrônicos,oeste,carlos,6108,6,2588.399606439711,3519.600393560289
2025-01-19,mouse,eletrônicos,sul,diana,9246,5,2124.6126878551486,7121.387312144851
2024-11-15,ssd,eletrônicos,leste,Bob,7586,14,378.9587503820724,7207.041249617928
2023-11-05,headset,eletrônicos,sul,elena,4943,21,4698.905682113725,244.09431788627535
2024-11-25,teclado,eletrônicos,sul,carlos,10520,13,1901.294409976191,8618.705590023808
2023-10-15,mouse,eletrônicos,sul,paulo,11192,10,1253.220662369754,9938.779337630245
2023-11-03,monitor,periféricos,leste,Alice,8310,18,5258.333313515207,3051.666686484793
2025-07-02,monitor,periféricos,oeste,Bob,11178,29,5475.177321946667,5702.822678053333
2024-10-23,teclado,eletrônicos,sul,elena,329,4,6037.0667466807145,-5708.0667466807145
2024-07-02,teclado,periféricos,leste,Alice,4023,8,4068.3290190016446,-45.32901900164461
2023-11-08,monitor,periféricos,norte,Alice,4110,24,7160.912473214782,-3050.912473214782
2025-05-22,notebook,eletrônicos,leste,diana,1336,11,7495.834606913964,-6159.834606913964
2025-12-18,notebook,eletrônicos,norte,Bob,923,17,6474.377843156516,-5551.377843156516
2025-07-12,mouse,periféricos,leste,Alice,4610,18,5113.900377504843,-503.90037750484316
2025-01-24,ssd,eletrônicos,oeste,diana,502,21,2485.4699524422144,-1983.4699524422144
2023-02-04,mouse,eletrônicos,sul,diana,7093,25,7864.923779232152,-771.9237792321519
2024-03-20,ssd,periféricos,oeste,Bob,5352,26,2251.1584441601517,3100.8415558398483
2023-04-03,teclado,eletrônicos,leste,diana,5494,11,1685.042822164214,3808.957177835786
2023-12-19,headset,periféricos,sul,Bob,4657,16,3581.8605811897355,1075.1394188102645
2025-06-21,mouse,periféricos,norte,elena,4980,12,530.1773200421167,4449.822679957883
2025-05-11,mouse,periféricos,leste,Bob,11370,13,7829.676160200583,3540.3238397994173
2023-06-08,ssd,periféricos,sul,Charlie,267,27,4740.393766818084,-4473.393766818084
2025-08-14,teclado,periféricos,norte,Alice,631,16,4491.060565980268,-3860.0605659802677
2023-01-24,teclado,eletrônicos,norte,elena,4437,23,5273.906536805782,-836.9065368057818
2024-02-08,ssd,eletrônicos,oeste,David,10979,26,4016.4272903954766,6962.572709604523
2025-03-15,teclado,eletrônicos,leste,Bob,6952,21,333.9430553887693,6618.05694461123
2024-05-30,monitor,eletrônicos,norte,Alice,8448,1,4929.505407615942,3518.494592384058
2025-01-01,notebook,periféricos,sul,paulo,4627,16,5752.0971054949305,-1125.0971054949305
2024-06-15,monitor,periféricos,norte,diana,6683,15,3380.652560142501,3302.347439857499
2025-08-13,headset,eletrônicos,norte,carlos,393,6,6077.780930803848,-5684.780930803848
2023-06-01,mouse,periféricos,oeste,Bob,10974,12,1877.8502907602913,9096.14970923971
2025-08-04,headset,eletrônicos,oeste,diana,7162,8,1832.5106012441775,5329.489398755823
2024-08-30,mouse,eletrônicos,sul,diana,1015,7,1358.4225424855856,-343.4225424855856
2024-02-24,notebook,eletrônicos,oeste,diana,11323,2,3026.198497530162,8296.801502469838
2025-05-15,teclado,periféricos,norte,diana,9903,12,6788.3353202815415,3114.6646797184585
2024-07-31,monitor,periféricos,norte,diana,5479,21,6637.063532220589,-1158.063532220589
2023-12-01,ssd,periféricos,oeste,Bob,753,14,3111.9677270709503,-2358.9677270709503
2025-07-20,monitor,periféricos,norte,paulo,5906,16,4745.820388963473,1160.1796110365267
2023-10-22,notebook,eletrônicos,norte,David,11404,11,5788.865226481332,5615.134773518668
2025-01-24,headset,periféricos,sul,Charlie,4168,20,1990.357655053942,2177.642344946058
2023-07-05,ssd,periféricos,oeste,diana,5342,9,1411.677400286397,3930.3225997136033
2024-09-28,teclado,periféricos,norte,diana,2165,10,7779.000266241503,-5614.000266241503
2024-06-13,notebook,eletrônicos,oeste,Charlie,10000,17,4971.053920620178,5028.946079379822
2023-01-21,ssd,eletrônicos,sul,paulo,3530,12,7852.812516922618,-4322.812516922618
2025-06-29,notebook,periféricos,oeste,elena,3920,6,2755.0274180872543,1164.9725819127457
2025-05-16,notebook,periféricos,norte,paulo,5979,19,5648.011063795121,330.9889362048789
2025-03-04,teclado,periféricos,oeste,elena,1763,11,1843.0208014066027,-80.02080140660269
2023-04-10,mouse,periféricos,norte,Bob,2029,9,2148.7053564893904,-119.7053564893904
2025-01-21,ssd,eletrônicos,norte,Alice,5522,21,4134.264800455422,1387.7351995445779
2024-04-22,teclado,periféricos,norte,carlos,4258,29,2611.375554023924,1646.624445976076
2025-07-28,notebook,periféricos,sul,carlos,10688,6,1407.562785617429,9280.437214382571
2024-06-09,teclado,periféricos,oeste,Alice,9441,27,2162.015159755462,7278.984840244539
2023-11-30,mouse,eletrônicos,sul,Bob,9416,25,363.12728416964796,9052.872715830352
2023-01-02,monitor,eletrônicos,oeste,carlos,9128,25,5659.035082101694,3468.9649178983063
2024-01-10,ssd,periféricos,sul,paulo,298,24,3977.563924120024,-3679.563924120024
2023-10-20,mouse,periféricos,leste,Charlie,1904,25,826.4050859238429,1077.5949140761572
2025-04-16,headset,periféricos,norte,Alice,10511,16,1439.8164255776503,9071.18357442235
2025-10-01,ssd,periféricos,norte,paulo,7528,20,892.0735418521406,6635.926458147859
2024-07-06,mouse,periféricos,sul,David,6831,16,4931.735041544942,1899.2649584550581
2023-11-14,notebook,eletrônicos,leste,Bob,3906,6,826.1460798109508,3079.853920189049
2024-01-16,ssd,eletrônicos,norte,Alice,9521,5,6053.916077638912,3467.0839223610883
2023-01-14,ssd,eletrônicos,oeste,carlos,11651,21,242.44648101749812,11408.553518982502
2024-05-18,teclado,periféricos,sul,Bob,10765,4,2055.0562409274653,8709.943759072536
2023-08-19,notebook,eletrônicos,norte,Charlie,9266,2,7134.080073063905,2131.919926936095
2023-05-10,headset,eletrônicos,norte,Bob,5542,28,5770.768039528189,-228.76803952818864
2025-04-17,monitor,eletrônicos,sul,Bob,9945,6,657.9091967714468,9287.090803228553
2025-06-09,mouse,periféricos,sul,Charlie,3202,9,6583.318747522623,-3381.318747522623
2023-01-28,teclado,periféricos,oeste,diana,5842,28,3984.838162598422,1857.161837401578
2023-03-07,mouse,eletrônicos,oeste,Charlie,4368,17,6786.5215751771275,-2418.5215751771275
2023-09-18,headset,periféricos,norte,paulo,4953,14,4837.859013647116,115.14098635288428
2024-04-04,headset,eletrônicos,norte,Bob,2527,7,5480.117613700241,-2953.1176137002412
2023-10-28,ssd,eletrônicos,sul,elena,11822,22,7948.532358334009,3873.4676416659913
2025-07-07,headset,eletrônicos,norte,Charlie,5236,19,1920.097523718224,3315.902476281776
2023-10-14,mouse,eletrônicos,norte,diana,3332,1,5021.648952110196,-1689.6489521101958
2025-10-30,notebook,periféricos,sul,paulo,11159,29,3725.745409254595,7433.254590745405
2024-09-21,notebook,periféricos,norte,elena,3310,20,392.45946714771617,2917.540532852284
2023-09-27,ssd,periféricos,norte,elena,6726,25,194.60748070269108,6531.392519297309
2024-08-14,monitor,periféricos,leste,Alice,9053,15,1024.2903363174407,8028.709663682559
2025-04-23,mouse,eletrônicos,oeste,Charlie,2736,18,5220.806585065301,-2484.806585065301
2025-05-11,mouse,periféricos,sul,Charlie,2798,3,4571.931656274066,-1773.931656274066
2023-05-13,headset,eletrônicos,leste,Bob,7463,18,4463.162124416721,2999.837875583279
2025-08-29,mouse,periféricos,oeste,paulo,1867,2,332.30555922381984,1534.6944407761803
2024-05-27,teclado,periféricos,oeste,Alice,5458,10,3796.879731171256,1661.120268828744
2023-11-09,monitor,periféricos,oeste,David,7557,11,7403.012717312826,153.98728268717423
2024-07-29,headset,eletrônicos,leste,David,1020,27,3228.927604940321,-2208.927604940321
2025-06-04,teclado,eletrônicos,leste,carlos,3724,24,5029.385960724574,-1305.385960724574
2024-11-17,ssd,eletrônicos,oeste,Charlie,5977,3,6256.163910935297,-279.1639109352973
2023-06-14,notebook,eletrônicos,norte,Charlie,8136,7,6288.68821080375,1847.3117891962502
2023-11-01,ssd,periféricos,norte,Alice,8612,8,4192.698252570549,4419.301747429451
2023-06-05,notebook,eletrônicos,leste,diana,9885,19,6874.979407586504,3010.020592413496
2024-09-11,ssd,eletrônicos,leste,David,8891,18,3179.714499440876,5711.285500559125
2025-08-14,mouse,periféricos,leste,carlos,5919,13,7118.450261095603,-1199.4502610956033
2023-11-30,teclado,periféricos,oeste,Alice,5883,13,1982.599157852719,3900.400842147281
2025-08-26,notebook,eletrônicos,norte,Charlie,10054,24,2299.3139433653228,7754.686056634677
2024-05-25,headset,periféricos,leste,David,3390,19,500.7153436560887,2889.284656343911
2025-11-09,teclado,eletrônicos,leste,paulo,9704,23,6381.00814541488,3322.9918545851197
2023-10-09,headset,periféricos,sul,carlos,5043,12,3383.077470963028,1659.9225290369718
2025-03-07,teclado,eletrônicos,oeste,Bob,9626,17,1894.6035821782805,7731.396417821719
2025-10-21,teclado,eletrônicos,sul,David,1036,28,1915.778998723311,-879.7789987233109
2023-04-29,ssd,eletrônicos,norte,carlos,6004,22,7219.087534535527,-1215.087534535527
2025-11-24,notebook,eletrônicos,sul,Alice,5468,12,6684.619475651412,-1216.6194756514124
2023-07-17,notebook,eletrônicos,sul,Bob,2408,28,4463.964612028892,-2055.9646120288917
2024-04-29,teclado,periféricos,sul,carlos,4532,13,4959.597539292511,-427.5975392925111
2025-12-18,mouse,eletrônicos,oeste,carlos,1935,25,3836.6585187583046,-1901.6585187583046
2025-04-16,mouse,eletrônicos,norte,elena,11885,12,3181.9990196001663,8703.000980399833
2025-10-05,headset,eletrônicos,sul,elena,7877,19,7330.576899249186,546.4231007508142
2024-11-21,headset,eletrônicos,oeste,elena,445,14,1074.8526118807924,-629.8526118807924
2025-11-01,ssd,eletrônicos,norte,Charlie,10395,7,3394.0985745525254,7000.901425447475
2024-05-04,teclado,periféricos,leste,diana,2747,13,2808.9303112639727,-61.930311263972726
2023-10-03,headset,periféricos,sul,David,830,6,4025.353704389095,-3195.353704389095
2024-11-23,headset,eletrônicos,norte,Charlie,5040,24,3704.4444463977866,1335.5555536022134
2023-08-30,monitor,periféricos,sul,paulo,4448,19,4189.605090676565,258.39490932343506
2023-05-06,teclado,eletrônicos,leste,Bob,474,19,1188.158299637793,-714.1582996377931
2023-08-05,ssd,periféricos,norte,diana,8102,4,4144.080691985155,3957.9193080148452
2025-11-28,headset,periféricos,oeste,carlos,10633,19,1999.95700598671,8633.042994013289
2024-05-09,ssd,eletrônicos,norte,Charlie,1136,9,1539.9042839864749,-403.90428398647487
2024-03-02,notebook,periféricos,oeste,elena,3268,16,593.4870127866345,2674.5129872133657
2025-07-07,ssd,periféricos,norte,diana,910,27,6120.208265348636,-5210.208265348636
2023-05-31,mouse,eletrônicos,oeste,paulo,7908,4,3465.340013183955,4442.659986816045
2024-01-19,mouse,eletrônicos,leste,David,9378,6,5043.0179718291265,4334.9820281708735
2023-11-04,ssd,periféricos,leste,paulo,1056,8,5842.539278973567,-4786.539278973567
2025-01-15,mouse,periféricos,leste,Bob,5649,27,5460.187989283344,188.812010716656
2025-06-10,notebook,periféricos,norte,Alice,514,29,3806.3656951902835,-3292.3656951902835
2024-01-10,teclado,eletrônicos,leste,Charlie,7919,24,3152.1563492977,4766.8436507023
2025-10-28,mouse,periféricos,sul,elena,3563,16,3057.6024843540567,505.39751564594326
2023-05-09,mouse,periféricos,leste,Bob,8177,5,5149.186471686046,3027.8135283139536
